time	V(vout)	I(R2)	Ix(U2:DRAIN)	Ix(U3:DRAIN)	Ix(U4:DRAIN)	Ix(U5:DRAIN)	Ix(U7:DRAIN)	Ix(U8:DRAIN)	Ix(U9:DRAIN)	Ix(U10:DRAIN)	Ix(U16:DRAIN)	Ix(U17:DRAIN)	Ix(U18:DRAIN)	Ix(U19:DRAIN)
3.201749999999998e+001	2.615169e+000	1.151685e-006	-1.065048e-011	-1.353320e-006	-1.353308e-006	-1.353304e-006	8.335204e-014	8.335133e-014	1.593124e-007	8.335230e-014	-1.353305e-006	-1.353312e-006	8.335223e-014	8.335180e-014
3.201849999999998e+001	2.589905e+000	8.990481e-007	-1.328856e-012	-1.353320e-006	-1.353308e-006	-1.353304e-006	8.335204e-014	8.335133e-014	4.121308e-007	8.335230e-014	-1.353305e-006	-1.353312e-006	8.335223e-014	8.335180e-014
3.201900000000001e+001	2.568604e+000	6.860389e-007	-4.411448e-013	-1.353320e-006	-1.353308e-006	-1.353304e-006	8.335204e-014	8.335133e-014	6.252577e-007	8.335230e-014	-1.353305e-006	-1.353312e-006	8.335223e-014	8.335180e-014
3.202000000000000e+001	2.512768e+000	1.276655e-007	-5.921912e-014	-1.353320e-006	-1.353308e-006	-1.353304e-006	8.335204e-014	8.335133e-014	1.183898e-006	8.335230e-014	-1.353305e-006	-1.353312e-006	8.335223e-014	8.335180e-014
3.301000000000000e+001	2.512710e+000	1.271038e-007	-5.921912e-014	-1.353320e-006	-1.353308e-006	-1.353304e-006	8.335204e-014	8.335133e-014	1.183898e-006	8.335230e-014	-1.353305e-006	-1.353312e-006	8.335223e-014	8.335180e-014
3.301009999999999e+001	2.512404e+000	1.240413e-007	-5.921912e-014	-1.353320e-006	-1.353308e-006	-1.353304e-006	8.335203e-014	8.335132e-014	1.183898e-006	8.335228e-014	-1.353306e-006	-1.255845e-006	8.335219e-014	8.524914e-014
3.301029999999999e+001	2.511846e+000	1.184615e-007	-5.921912e-014	-1.353321e-006	-1.353309e-006	-1.353305e-006	8.335201e-014	8.335131e-014	1.183898e-006	8.335224e-014	-1.353307e-006	-1.076701e-006	8.335212e-014	9.033380e-014
3.301069999999999e+001	2.510931e+000	1.093076e-007	-5.921912e-014	-1.353321e-006	-1.353309e-006	-1.353306e-006	8.335199e-014	8.335130e-014	1.183898e-006	8.335219e-014	-1.353309e-006	-7.831305e-007	8.335201e-014	1.124872e-013
3.301149999999999e+001	2.509674e+000	9.673805e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353307e-006	8.335195e-014	8.335129e-014	1.183898e-006	8.335211e-014	-1.353311e-006	-3.810618e-007	8.335186e-014	3.040627e-013
3.301249999999999e+001	2.508848e+000	8.847849e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335193e-014	8.335128e-014	1.183898e-006	8.335206e-014	-1.353313e-006	-1.169111e-007	8.335176e-014	2.185717e-012
3.301349999999999e+001	2.508556e+000	8.556532e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335192e-014	8.335128e-014	1.183898e-006	8.335204e-014	-1.353314e-006	-2.378611e-008	8.335171e-014	2.460652e-011
3.301449999999998e+001	2.508492e+000	8.492410e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335192e-014	8.335127e-014	1.183898e-006	8.335204e-014	-1.353314e-006	-3.614746e-009	8.335171e-014	3.532677e-010
3.301549999999998e+001	2.508468e+000	8.468445e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335192e-014	8.335127e-014	1.183898e-006	8.335204e-014	-1.353314e-006	-5.045755e-010	8.335171e-014	4.916011e-009
3.301649999999998e+001	2.508364e+000	8.363646e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335191e-014	8.335127e-014	1.183898e-006	8.335203e-014	-1.353314e-006	-7.176884e-011	8.335169e-014	3.806475e-008
3.301749999999998e+001	2.507985e+000	7.984944e-008	-5.921912e-014	-1.353321e-006	-1.353311e-006	-1.353309e-006	8.335190e-014	8.335127e-014	1.183898e-006	8.335201e-014	-1.353315e-006	-1.065028e-011	8.335165e-014	1.593155e-007
3.301849999999998e+001	2.507195e+000	7.195485e-008	-5.921912e-014	-1.353322e-006	-1.353311e-006	-1.353310e-006	8.335188e-014	8.335126e-014	1.183898e-006	8.335196e-014	-1.353317e-006	-1.328836e-012	8.335155e-014	4.121364e-007
3.301900000000000e+001	2.506530e+000	6.529864e-008	-5.921912e-014	-1.353322e-006	-1.353311e-006	-1.353310e-006	8.335186e-014	8.335125e-014	1.183898e-006	8.335192e-014	-1.353318e-006	-4.411404e-013	8.335147e-014	6.252631e-007
3.302000000000000e+001	2.504785e+000	4.785166e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353312e-006	8.335181e-014	8.335123e-014	1.183898e-006	8.335181e-014	-1.353322e-006	-5.921909e-014	8.335125e-014	1.183899e-006
3.400000000000000e+001	2.504783e+000	4.783291e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353312e-006	8.335181e-014	8.335123e-014	1.183898e-006	8.335181e-014	-1.353322e-006	-5.921909e-014	8.335125e-014	1.183899e-006
3.400010000000000e+001	2.504994e+000	4.994068e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353312e-006	8.335182e-014	8.335124e-014	1.183898e-006	8.335182e-014	-1.353321e-006	-7.116889e-014	8.335127e-014	1.116584e-006
3.400030000000000e+001	2.505390e+000	5.389773e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353312e-006	8.335182e-014	8.335124e-014	1.183898e-006	8.335185e-014	-1.353320e-006	-1.051187e-013	8.335132e-014	9.896182e-007
3.400070000000000e+001	2.506080e+000	6.080283e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353311e-006	8.335184e-014	8.335125e-014	1.183898e-006	8.335189e-014	-1.353319e-006	-2.637243e-013	8.335141e-014	7.683399e-007
3.400150000000000e+001	2.507144e+000	7.144559e-008	-5.921912e-014	-1.353322e-006	-1.353311e-006	-1.353310e-006	8.335188e-014	8.335126e-014	1.183898e-006	8.335196e-014	-1.353317e-006	-1.546328e-012	8.335154e-014	4.278375e-007
3.400250000000000e+001	2.507984e+000	7.984016e-008	-5.921912e-014	-1.353321e-006	-1.353311e-006	-1.353309e-006	8.335190e-014	8.335127e-014	1.183898e-006	8.335201e-014	-1.353315e-006	-1.065028e-011	8.335165e-014	1.593155e-007
3.400350000000000e+001	2.508363e+000	8.363356e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335191e-014	8.335127e-014	1.183898e-006	8.335203e-014	-1.353314e-006	-7.176884e-011	8.335169e-014	3.806475e-008
3.400449999999999e+001	2.508468e+000	8.468399e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335192e-014	8.335127e-014	1.183898e-006	8.335204e-014	-1.353314e-006	-5.045755e-010	8.335171e-014	4.916011e-009
3.400549999999999e+001	2.508492e+000	8.492380e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335192e-014	8.335127e-014	1.183898e-006	8.335204e-014	-1.353314e-006	-3.614746e-009	8.335171e-014	3.532677e-010
3.400649999999999e+001	2.508556e+000	8.556356e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335192e-014	8.335128e-014	1.183898e-006	8.335204e-014	-1.353314e-006	-2.378611e-008	8.335171e-014	2.460652e-011
3.400749999999999e+001	2.508847e+000	8.847089e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335193e-014	8.335128e-014	1.183898e-006	8.335206e-014	-1.353313e-006	-1.169111e-007	8.335176e-014	2.185717e-012
3.400849999999998e+001	2.509588e+000	9.588170e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353307e-006	8.335195e-014	8.335129e-014	1.183898e-006	8.335211e-014	-1.353312e-006	-3.543073e-007	8.335184e-014	2.703388e-013
3.400900000000000e+001	2.510382e+000	1.038159e-007	-5.921912e-014	-1.353321e-006	-1.353309e-006	-1.353306e-006	8.335197e-014	8.335129e-014	1.183898e-006	8.335216e-014	-1.353310e-006	-6.084023e-007	8.335194e-014	1.367382e-013
3.401000000000000e+001	2.512708e+000	1.270784e-007	-5.921912e-014	-1.353320e-006	-1.353308e-006	-1.353304e-006	8.335204e-014	8.335133e-014	1.183898e-006	8.335230e-014	-1.353305e-006	-1.353312e-006	8.335223e-014	8.335180e-014
3.401009999999999e+001	2.512094e+000	1.209364e-007	-5.921912e-014	-1.353321e-006	-1.353309e-006	-1.353305e-006	8.335202e-014	8.335132e-014	1.183898e-006	8.335226e-014	-1.255838e-006	-1.353313e-006	8.524958e-014	8.335176e-014
3.401029999999999e+001	2.510980e+000	1.097960e-007	-5.921912e-014	-1.353321e-006	-1.353309e-006	-1.353306e-006	8.335199e-014	8.335131e-014	1.183898e-006	8.335219e-014	-1.076695e-006	-1.353314e-006	9.033429e-014	8.335169e-014
3.401069999999999e+001	2.509151e+000	9.151084e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.353308e-006	8.335194e-014	8.335129e-014	1.183898e-006	8.335208e-014	-7.831257e-007	-1.353316e-006	1.124879e-013	8.335159e-014
3.401149999999999e+001	2.506637e+000	6.637155e-008	-5.921912e-014	-1.353322e-006	-1.353311e-006	-1.353310e-006	8.335186e-014	8.335125e-014	1.183898e-006	8.335192e-014	-3.810591e-007	-1.353319e-006	3.040653e-013	8.335143e-014
3.401249999999999e+001	2.504985e+000	4.985237e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353312e-006	8.335181e-014	8.335124e-014	1.183898e-006	8.335182e-014	-1.169101e-007	-1.353320e-006	2.185742e-012	8.335133e-014
3.401349999999999e+001	2.504403e+000	4.402601e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353313e-006	8.335180e-014	8.335123e-014	1.183898e-006	8.335179e-014	-2.378587e-008	-1.353321e-006	2.460687e-011	8.335129e-014
3.401449999999998e+001	2.504274e+000	4.274358e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353313e-006	8.335180e-014	8.335123e-014	1.183898e-006	8.335178e-014	-3.614708e-009	-1.353321e-006	3.532735e-010	8.335128e-014
3.401549999999998e+001	2.504226e+000	4.226427e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353313e-006	8.335179e-014	8.335123e-014	1.183898e-006	8.335178e-014	-5.045705e-010	-1.353321e-006	4.916090e-009	8.335128e-014
3.401649999999998e+001	2.504017e+000	4.016825e-008	-5.921912e-014	-1.353322e-006	-1.353313e-006	-1.353313e-006	8.335178e-014	8.335123e-014	1.183898e-006	8.335177e-014	-7.176816e-011	-1.353321e-006	3.806526e-008	8.335127e-014
3.401749999999998e+001	2.503259e+000	3.259404e-008	-5.921912e-014	-1.353322e-006	-1.353313e-006	-1.353314e-006	8.335176e-014	8.335121e-014	1.183898e-006	8.335172e-014	-1.065019e-011	-1.353322e-006	1.593174e-007	8.335122e-014
3.401849999999998e+001	2.501680e+000	1.680456e-008	-5.921912e-014	-1.353323e-006	-1.353314e-006	-1.353315e-006	8.335171e-014	8.335120e-014	1.183898e-006	8.335162e-014	-1.328826e-012	-1.353324e-006	4.121405e-007	8.335112e-014
3.401900000000000e+001	2.500349e+000	3.491908e-009	-5.921912e-014	-1.353323e-006	-1.353314e-006	-1.353317e-006	8.335168e-014	8.335119e-014	1.183898e-006	8.335154e-014	-4.411371e-013	-1.353325e-006	6.252690e-007	8.335104e-014
3.402000000000000e+001	2.496860e+000	-3.140184e-008	-5.921912e-014	-1.353324e-006	-1.353316e-006	-1.353320e-006	8.335158e-014	8.335115e-014	1.183898e-006	8.335133e-014	-5.921870e-014	-1.353329e-006	1.183909e-006	8.335083e-014
3.402949999999998e+001	2.496856e+000	-3.144015e-008	-5.921912e-014	-1.353324e-006	-1.353316e-006	-1.353320e-006	8.335158e-014	8.335115e-014	1.183898e-006	8.335133e-014	-5.921870e-014	-1.353329e-006	1.183909e-006	8.335083e-014
3.501000000000000e+001	2.496856e+000	-3.144018e-008	-5.921912e-014	-1.353324e-006	-1.353316e-006	-1.353320e-006	8.335158e-014	8.335115e-014	1.183898e-006	8.335133e-014	-5.921870e-014	-1.353329e-006	1.183909e-006	8.335083e-014
3.501009999999999e+001	2.496550e+000	-3.450293e-008	-5.921912e-014	-1.353324e-006	-1.353316e-006	-1.353321e-006	8.335157e-014	8.335114e-014	1.183898e-006	8.335131e-014	-5.921873e-014	-1.255861e-006	1.183908e-006	8.524813e-014
3.501029999999999e+001	2.495992e+000	-4.008292e-008	-5.921912e-014	-1.353324e-006	-1.353317e-006	-1.353321e-006	8.335155e-014	8.335113e-014	1.183898e-006	8.335127e-014	-5.921879e-014	-1.076715e-006	1.183906e-006	9.033270e-014
3.501069999999999e+001	2.495076e+000	-4.923685e-008	-5.921912e-014	-1.353324e-006	-1.353317e-006	-1.353322e-006	8.335153e-014	8.335112e-014	1.183898e-006	8.335122e-014	-5.921889e-014	-7.831415e-007	1.183904e-006	1.124857e-013
3.501149999999999e+001	2.493819e+000	-6.180652e-008	-5.921912e-014	-1.353324e-006	-1.353318e-006	-1.353324e-006	8.335149e-014	8.335110e-014	1.183898e-006	8.335115e-014	-5.921903e-014	-3.810679e-007	1.183900e-006	3.040570e-013
3.501249999999999e+001	2.492993e+000	-7.006616e-008	-5.921912e-014	-1.353324e-006	-1.353318e-006	-1.353324e-006	8.335147e-014	8.335110e-014	1.183898e-006	8.335109e-014	-5.921912e-014	-1.169133e-007	1.183898e-006	2.185661e-012
3.501349999999999e+001	2.492702e+000	-7.297938e-008	-5.921912e-014	-1.353324e-006	-1.353318e-006	-1.353325e-006	8.335146e-014	8.335109e-014	1.183898e-006	8.335108e-014	-5.921916e-014	-2.378664e-008	1.183897e-006	2.460573e-011
3.501449999999998e+001	2.492638e+000	-7.362060e-008	-5.921912e-014	-1.353324e-006	-1.353318e-006	-1.353325e-006	8.335146e-014	8.335109e-014	1.183898e-006	8.335107e-014	-5.921917e-014	-3.614832e-009	1.183897e-006	3.532547e-010
3.501549999999998e+001	2.492614e+000	-7.386025e-008	-5.921912e-014	-1.353324e-006	-1.353318e-006	-1.353325e-006	8.335146e-014	8.335109e-014	1.183898e-006	8.335107e-014	-5.921917e-014	-5.045871e-010	1.183897e-006	4.915830e-009
3.501649999999998e+001	2.492509e+000	-7.490820e-008	-5.921912e-014	-1.353324e-006	-1.353318e-006	-1.353325e-006	8.335146e-014	8.335109e-014	1.183898e-006	8.335106e-014	-5.921918e-014	-7.177038e-011	1.183896e-006	3.806358e-008
3.501749999999998e+001	2.492131e+000	-7.869512e-008	-5.921912e-014	-1.353324e-006	-1.353318e-006	-1.353325e-006	8.335144e-014	8.335109e-014	1.183898e-006	8.335104e-014	-5.921922e-014	-1.065050e-011	1.183895e-006	1.593115e-007
3.501849999999998e+001	2.491341e+000	-8.658951e-008	-5.921912e-014	-1.353325e-006	-1.353319e-006	-1.353326e-006	8.335142e-014	8.335108e-014	1.183898e-006	8.335099e-014	-5.921931e-014	-1.328861e-012	1.183893e-006	4.121271e-007
3.501900000000000e+001	2.490675e+000	-9.324556e-008	-5.921912e-014	-1.353325e-006	-1.353319e-006	-1.353327e-006	8.335140e-014	8.335107e-014	1.183898e-006	8.335095e-014	-5.921939e-014	-4.411479e-013	1.183891e-006	6.252498e-007
3.502000000000000e+001	2.488931e+000	-1.106921e-007	-5.921912e-014	-1.353325e-006	-1.353320e-006	-1.353329e-006	8.335135e-014	8.335105e-014	1.183898e-006	8.335085e-014	-5.921958e-014	-5.921997e-014	1.183886e-006	1.183876e-006
3.504749999999994e+001	2.488929e+000	-1.107109e-007	-5.921912e-014	-1.353325e-006	-1.353320e-006	-1.353329e-006	8.335135e-014	8.335105e-014	1.183898e-006	8.335085e-014	-5.921958e-014	-5.921997e-014	1.183886e-006	1.183876e-006
3.600000000000000e+001	2.488929e+000	-1.107109e-007	-5.921912e-014	-1.353325e-006	-1.353320e-006	-1.353329e-006	8.335135e-014	8.335105e-014	1.183898e-006	8.335085e-014	-5.921958e-014	-5.921997e-014	1.183886e-006	1.183876e-006
3.600010000000000e+001	2.489557e+000	-1.044349e-007	-5.921912e-014	-1.353325e-006	-1.353320e-006	-1.353328e-006	8.335137e-014	8.335106e-014	1.183898e-006	8.335089e-014	-7.116946e-014	-7.116993e-014	1.116572e-006	1.116563e-006
3.600030000000000e+001	2.490745e+000	-9.254839e-008	-5.921912e-014	-1.353325e-006	-1.353319e-006	-1.353327e-006	8.335140e-014	8.335107e-014	1.183898e-006	8.335096e-014	-1.051195e-013	-1.051202e-013	9.896086e-007	9.895999e-007
3.600070000000000e+001	2.492820e+000	-7.180136e-008	-5.921912e-014	-1.353324e-006	-1.353318e-006	-1.353325e-006	8.335146e-014	8.335110e-014	1.183898e-006	8.335108e-014	-2.637258e-013	-2.637277e-013	7.683333e-007	7.683263e-007
3.600150000000000e+001	2.496013e+000	-3.987306e-008	-5.921912e-014	-1.353324e-006	-1.353317e-006	-1.353321e-006	8.335155e-014	8.335113e-014	1.183898e-006	8.335128e-014	-1.546332e-012	-1.546345e-012	4.278346e-007	4.278304e-007
3.600250000000000e+001	2.498531e+000	-1.468928e-008	-5.921912e-014	-1.353323e-006	-1.353315e-006	-1.353319e-006	8.335163e-014	8.335116e-014	1.183898e-006	8.335143e-014	-1.065031e-011	-1.065040e-011	1.593148e-007	1.593130e-007
3.600350000000000e+001	2.499669e+000	-3.309051e-009	-5.921912e-014	-1.353323e-006	-1.353315e-006	-1.353317e-006	8.335166e-014	8.335117e-014	1.183898e-006	8.335150e-014	-7.176899e-011	-7.176967e-011	3.806460e-008	3.806409e-008
3.600449999999999e+001	2.499984e+000	-1.577551e-010	-5.921912e-014	-1.353323e-006	-1.353315e-006	-1.353317e-006	8.335167e-014	8.335118e-014	1.183898e-006	8.335153e-014	-5.045767e-010	-5.045818e-010	4.915993e-009	4.915913e-009
3.600549999999999e+001	2.500056e+000	5.616796e-010	-5.921912e-014	-1.353323e-006	-1.353315e-006	-1.353317e-006	8.335167e-014	8.335118e-014	1.183898e-006	8.335153e-014	-3.614754e-009	-3.614791e-009	3.532665e-010	3.532608e-010
3.600649999999999e+001	2.500248e+000	2.481022e-009	-5.921912e-014	-1.353323e-006	-1.353314e-006	-1.353317e-006	8.335167e-014	8.335118e-014	1.183898e-006	8.335154e-014	-2.378615e-008	-2.378638e-008	2.460645e-011	2.460610e-011
3.600749999999999e+001	2.501120e+000	1.120315e-008	-5.921912e-014	-1.353323e-006	-1.353314e-006	-1.353316e-006	8.335170e-014	8.335119e-014	1.183898e-006	8.335159e-014	-1.169111e-007	-1.169121e-007	2.185712e-012	2.185687e-012
3.600849999999998e+001	2.503344e+000	3.343586e-008	-5.921912e-014	-1.353322e-006	-1.353313e-006	-1.353314e-006	8.335177e-014	8.335122e-014	1.183898e-006	8.335173e-014	-3.543069e-007	-3.543094e-007	2.703387e-013	2.703365e-013
3.600900000000000e+001	2.505724e+000	5.723863e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-1.353311e-006	8.335184e-014	8.335125e-014	1.183898e-006	8.335187e-014	-6.084005e-007	-6.084044e-007	1.367384e-013	1.367375e-013
3.601000000000000e+001	2.512703e+000	1.270282e-007	-5.921912e-014	-1.353320e-006	-1.353308e-006	-1.353304e-006	8.335204e-014	8.335133e-014	1.183898e-006	8.335230e-014	-1.353305e-006	-1.353312e-006	8.335223e-014	8.335180e-014
3.601009999999999e+001	2.511496e+000	1.149618e-007	-5.921912e-014	-1.353321e-006	-1.353309e-006	-1.255837e-006	8.335200e-014	8.335131e-014	1.183898e-006	8.524966e-014	-1.353306e-006	-1.353313e-006	8.335219e-014	8.335178e-014
3.601029999999999e+001	2.509263e+000	9.262325e-008	-5.921912e-014	-1.353321e-006	-1.353310e-006	-1.076694e-006	8.335193e-014	8.335129e-014	1.183898e-006	9.033436e-014	-1.353307e-006	-1.353313e-006	8.335212e-014	8.335175e-014
3.601069999999999e+001	2.505592e+000	5.591662e-008	-5.921912e-014	-1.353322e-006	-1.353312e-006	-7.831249e-007	8.335183e-014	8.335125e-014	1.183898e-006	1.124880e-013	-1.353309e-006	-1.353314e-006	8.335201e-014	8.335169e-014
3.601149999999999e+001	2.500564e+000	5.637440e-009	-5.921912e-014	-1.353323e-006	-1.353314e-006	-3.810587e-007	8.335169e-014	8.335119e-014	1.183898e-006	3.040657e-013	-1.353311e-006	-1.353315e-006	8.335186e-014	8.335162e-014
3.601249999999999e+001	2.497260e+000	-2.740127e-008	-5.921912e-014	-1.353323e-006	-1.353316e-006	-1.169099e-007	8.335159e-014	8.335115e-014	1.183898e-006	2.185747e-012	-1.353313e-006	-1.353316e-006	8.335176e-014	8.335157e-014
3.601349999999999e+001	2.496095e+000	-3.905412e-008	-5.921912e-014	-1.353324e-006	-1.353317e-006	-2.378583e-008	8.335155e-014	8.335113e-014	1.183898e-006	2.460693e-011	-1.353314e-006	-1.353317e-006	8.335172e-014	8.335155e-014
3.601449999999998e+001	2.495838e+000	-4.161902e-008	-5.921912e-014	-1.353324e-006	-1.353317e-006	-3.614701e-009	8.335155e-014	8.335113e-014	1.183898e-006	3.532745e-010	-1.353314e-006	-1.353317e-006	8.335171e-014	8.335155e-014
3.601549999999998e+001	2.495742e+000	-4.257764e-008	-5.921912e-014	-1.353324e-006	-1.353317e-006	-5.045696e-010	8.335155e-014	8.335113e-014	1.183898e-006	4.916105e-009	-1.353314e-006	-1.353317e-006	8.335171e-014	8.335155e-014
3.601649999999998e+001	2.495323e+000	-4.676974e-008	-5.921912e-014	-1.353324e-006	-1.353317e-006	-7.176804e-011	8.335153e-014	8.335113e-014	1.183898e-006	3.806536e-008	-1.353314e-006	-1.353317e-006	8.335170e-014	8.335154e-014
3.601749999999998e+001	2.493808e+000	-6.191837e-008	-5.921912e-014	-1.353324e-006	-1.353318e-006	-1.065017e-011	8.335149e-014	8.335110e-014	1.183898e-006	1.593177e-007	-1.353315e-006	-1.353317e-006	8.335165e-014	8.335151e-014
3.601849999999998e+001	2.490650e+000	-9.349780e-008	-5.921912e-014	-1.353325e-006	-1.353319e-006	-1.328824e-012	8.335140e-014	8.335107e-014	1.183898e-006	4.121414e-007	-1.353317e-006	-1.353318e-006	8.335155e-014	8.335146e-014
3.601900000000000e+001	2.487988e+000	-1.201235e-007	-5.921912e-014	-1.353325e-006	-1.353320e-006	-4.411364e-013	8.335132e-014	8.335104e-014	1.183898e-006	6.252701e-007	-1.353318e-006	-1.353319e-006	8.335147e-014	8.335142e-014
3.602000000000000e+001	2.481008e+000	-1.899182e-007	-5.921912e-014	-1.353327e-006	-1.353324e-006	-5.921861e-014	8.335112e-014	8.335096e-014	1.183898e-006	1.183911e-006	-1.353322e-006	-1.353321e-006	8.335126e-014	8.335132e-014
3.606249999999990e+001	2.481001e+000	-1.899886e-007	-5.921912e-014	-1.353327e-006	-1.353324e-006	-5.921861e-014	8.335112e-014	8.335096e-014	1.183898e-006	1.183911e-006	-1.353322e-006	-1.353321e-006	8.335126e-014	8.335132e-014
3.701000000000000e+001	2.481001e+000	-1.899886e-007	-5.921912e-014	-1.353327e-006	-1.353324e-006	-5.921861e-014	8.335112e-014	8.335096e-014	1.183898e-006	1.183911e-006	-1.353322e-006	-1.353321e-006	8.335126e-014	8.335132e-014
3.701009999999999e+001	2.480695e+000	-1.930513e-007	-5.921912e-014	-1.353327e-006	-1.353324e-006	-5.921863e-014	8.335111e-014	8.335096e-014	1.183898e-006	1.183911e-006	-1.353322e-006	-1.255853e-006	8.335122e-014	8.524864e-014
3.701029999999999e+001	2.480137e+000	-1.986313e-007	-5.921912e-014	-1.353327e-006	-1.353324e-006	-5.921866e-014	8.335109e-014	8.335095e-014	1.183898e-006	1.183910e-006	-1.353323e-006	-1.076708e-006	8.335115e-014	9.033326e-014
3.701069999999999e+001	2.479222e+000	-2.077851e-007	-5.921912e-014	-1.353327e-006	-1.353325e-006	-5.921871e-014	8.335106e-014	8.335094e-014	1.183898e-006	1.183908e-006	-1.353325e-006	-7.831360e-007	8.335104e-014	1.124865e-013
3.701149999999999e+001	2.477965e+000	-2.203548e-007	-5.921912e-014	-1.353327e-006	-1.353326e-006	-5.921878e-014	8.335103e-014	8.335092e-014	1.183898e-006	1.183907e-006	-1.353328e-006	-3.810648e-007	8.335089e-014	3.040599e-013
3.701249999999999e+001	2.477139e+000	-2.286143e-007	-5.921912e-014	-1.353328e-006	-1.353326e-006	-5.921882e-014	8.335101e-014	8.335092e-014	1.183898e-006	1.183905e-006	-1.353330e-006	-1.169122e-007	8.335079e-014	2.185689e-012
3.701349999999999e+001	2.476847e+000	-2.315275e-007	-5.921912e-014	-1.353328e-006	-1.353326e-006	-5.921884e-014	8.335100e-014	8.335091e-014	1.183898e-006	1.183905e-006	-1.353330e-006	-2.378637e-008	8.335075e-014	2.460613e-011
3.701449999999998e+001	2.476783e+000	-2.321687e-007	-5.921912e-014	-1.353328e-006	-1.353326e-006	-5.921884e-014	8.335100e-014	8.335091e-014	1.183898e-006	1.183905e-006	-1.353331e-006	-3.614788e-009	8.335074e-014	3.532613e-010
3.701549999999998e+001	2.476759e+000	-2.324084e-007	-5.921912e-014	-1.353328e-006	-1.353326e-006	-5.921884e-014	8.335100e-014	8.335091e-014	1.183898e-006	1.183905e-006	-1.353331e-006	-5.045813e-010	8.335074e-014	4.915921e-009
3.701649999999998e+001	2.476655e+000	-2.334564e-007	-5.921912e-014	-1.353328e-006	-1.353326e-006	-5.921885e-014	8.335100e-014	8.335091e-014	1.183898e-006	1.183905e-006	-1.353331e-006	-7.176960e-011	8.335073e-014	3.806417e-008
3.701749999999998e+001	2.476276e+000	-2.372433e-007	-5.921912e-014	-1.353328e-006	-1.353326e-006	-5.921887e-014	8.335098e-014	8.335090e-014	1.183898e-006	1.183904e-006	-1.353332e-006	-1.065039e-011	8.335068e-014	1.593135e-007
3.701849999999998e+001	2.475486e+000	-2.451378e-007	-5.921912e-014	-1.353328e-006	-1.353327e-006	-5.921892e-014	8.335096e-014	8.335089e-014	1.183898e-006	1.183903e-006	-1.353333e-006	-1.328848e-012	8.335058e-014	4.121318e-007
3.701900000000000e+001	2.474821e+000	-2.517939e-007	-5.921912e-014	-1.353328e-006	-1.353327e-006	-5.921895e-014	8.335094e-014	8.335089e-014	1.183898e-006	1.183902e-006	-1.353335e-006	-4.411441e-013	8.335050e-014	6.252565e-007
3.702000000000000e+001	2.473076e+000	-2.692406e-007	-5.921912e-014	-1.353328e-006	-1.353328e-006	-5.921905e-014	8.335089e-014	8.335087e-014	1.183898e-006	1.183900e-006	-1.353338e-006	-5.921952e-014	8.335028e-014	1.183887e-006
3.708049999999986e+001	2.473074e+000	-2.692594e-007	-5.921912e-014	-1.353328e-006	-1.353328e-006	-5.921905e-014	8.335089e-014	8.335087e-014	1.183898e-006	1.183900e-006	-1.353338e-006	-5.921952e-014	8.335028e-014	1.183887e-006
3.800000000000000e+001	2.473074e+000	-2.692594e-007	-5.921912e-014	-1.353328e-006	-1.353328e-006	-5.921905e-014	8.335089e-014	8.335087e-014	1.183898e-006	1.183900e-006	-1.353338e-006	-5.921952e-014	8.335028e-014	1.183887e-006
3.800030000000000e+001	2.473680e+000	-2.632053e-007	-5.921912e-014	-1.353328e-006	-1.353328e-006	-5.921901e-014	8.335091e-014	8.335087e-014	1.183898e-006	1.183901e-006	-1.353337e-006	-1.051195e-013	8.335036e-014	9.896085e-007
